[行政班]高一英语（2026.3.21）-高一年级（英语）小题得分明细,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
准考证号,自定义考号,班级,英语,校次,班次,客观分,主观分,单选题,填空题,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
82156622,7106101030,高一562班,85,458,32,76,9,76,9,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,0,1,1,1
82159542,7105100414,高一558班,85,458,11,79,6,79,6,3,0,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,0,1,0,1,1,1,0,0,1
82159546,7105100301,高一555班,85,458,27,76,9,76,9,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,0,0,2,2,2,1,1,1,1,1,0,1,1,1,1
82159553,7105100116,高一555班,85,458,27,76,9,76,9,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1,1
82160221,7105100239,高一556班,85,458,15,75,10,75,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82160226,7105100423,高一556班,85,458,15,76,9,76,9,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,0,2,0,2,2,0,0,1,1,1,1,1,1,1,1,1
82160236,7105100095,高一552班,85,458,41,75,10,75,10,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82160244,7105100207,高一556班,85,458,15,76,9,76,9,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,0,0,2,2,2,2,1,1,1,1,1,1,1,1,1,0
82160774,7105100065,高一551班,85,458,32,76,9,76,9,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82161074,7106101121,高一567班,85,458,19,77,8,77,8,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,2,2,2,2,2,2,0,0,2,0,0,2,2,2,1,0,1,0,1,1,1,1,1,1
82161080,7106100427,高一562班,85,458,32,76,9,76,9,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,2,2,0,0,2,2,2,0,2,2,2,2,0,2,2,1,1,1,1,1,0,1,1,1,1
82161142,7106101037,高一567班,85,458,19,77,8,77,8,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,0,2,0,2,2,2,2,2,1,1,1,1,1,0,0,1,1,1
82161536,7105100010,高一550班,85,458,29,76,9,76,9,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,2,2,0,0,2,0,1,1,1,1,1,1,1,1,1
82161571,7105100047,高一552班,85,458,41,77,8,77,8,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,0,1,1,0,1,1
82162818,7105100378,高一557班,85,458,23,76,9,76,9,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,0,2,2,2,0,2,0,2,2,2,2,2,0,2,1,1,1,0,1,1,1,1,1,1
82162834,7105100370,高一558班,85,458,11,76,9,76,9,3,3,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1
82164313,7106100615,高一566班,85,458,12,75,10,75,10,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82164376,7105100035,高一551班,85,458,32,76,9,76,9,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,0,2,2,2,0,0,2,2,1,1,1,0,1,1,1,1,1,1
82164691,7106100133,高一568班,85,458,26,76,9,76,9,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,0,0,2,2,0,2,2,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82164704,7106100806,高一567班,85,458,19,78,7,78,7,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,1,1,0,1,1,1,0,1,1
82165012,7106101327,高一554班,85,458,20,77,8,77,8,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,0,0,2,0,1,1,1,1,1,1,0,1,1
82165015,7106100602,高一563班,85,458,15,75,10,75,10,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82165036,7106100608,高一562班,85,458,32,75,10,75,10,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82165707,7106100901,高一567班,85,458,19,75,10,75,10,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,0,0,2,2,0,0,2,2,1,1,1,1,1,1,1,1,1,1
82165715,7106100136,高一563班,85,458,15,77,8,77,8,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,0,0,1,1,1,1,1,1,1,0,0,1
82165720,7106101236,高一565班,85,458,25,77,8,77,8,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,0,0,2,2,0,2,1,1,1,1,1,0,1,0,1,1
82165729,7106100814,高一565班,85,458,25,76,9,76,9,0,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,1,1,0,1,1,1,1,1,1
82165735,7106101107,高一565班,85,458,25,76,9,76,9,3,3,3,3,3,3,3,3,3,0,0,0,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1,1
82165750,7106100239,高一561班,85,458,40,78,7,78,7,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,0,1,1,0,0,1,1,1
82165751,7106100938,高一563班,85,458,15,77,8,77,8,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,3,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,0,1,1,1,1,1,0,1,1,1
82166218,7105100352,高一553班,85,458,19,76,9,76,9,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,0,2,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82166591,7106100417,高一569班,85,458,31,77,8,77,8,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,0,0,2,2,2,1,1,1,0,1,1,0,1,1,1
82167473,7105100055,高一551班,85,458,32,76,9,76,9,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,0,2,2,2,1,1,1,1,1,1,1,0,1,1
82167479,7105100373,高一554班,85,458,20,79,6,79,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,2,0,2,0,1,1,0,1,0,1,0,1,1
82167831,7106101103,高一561班,85,458,40,76,9,76,9,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,1,1,1,0,1,1,1,1,1,1
82167832,7106100928,高一563班,85,458,15,76,9,76,9,3,3,3,3,0,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,1,1,1,1,1,1,1,1,0
82167836,7106100130,高一562班,85,458,32,76,9,76,9,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,0,2,2,2,2,2,0,2,2,2,0,0,2,2,1,1,1,0,1,1,1,1,1,1
82167845,7106100439,高一565班,85,458,25,79,6,79,6,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0
82168030,7105100308,高一551班,85,458,32,75,10,75,10,0,3,0,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82170531,7105100117,高一558班,85,458,11,78,7,78,7,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,2,2,0,0,2,0,1,1,1,1,0,1,0,1,1
82170543,7105100297,高一558班,85,458,11,77,8,77,8,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,1,0,1,0,1,1,1,1,1,1
82478181,-,高一570班,85,458,10,76,9,76,9,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,1,1,1,0,1,1,1,1,1,1
82483208,-,高一557班,85,458,23,78,7,78,7,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,2,2,2,2,2,0,1,1,0,1,1,0,1,1,1
82156557,7106101222,高一569班,84,506,32,75,9,75,9,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,0,2,2,2,0,0,1,0,1,1,1,1,1,1,1,1
82156576,7106100707,高一563班,84,506,19,74,10,74,10,3,3,0,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82156600,7106101003,高一563班,84,506,19,74,10,74,10,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,0,3,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82156618,7106100129,高一565班,84,506,29,77,7,77,7,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,0,3,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,1,1,0,0,1,1,1,1,1
82156619,7106100131,高一565班,84,506,29,74,10,74,10,0,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82156620,7106100727,高一562班,84,506,36,74,10,74,10,3,3,3,3,3,3,3,0,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82156626,7106100533,高一563班,84,506,19,75,9,75,9,3,3,3,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,0,1,1,1,1
82158300,7106101219,高一567班,84,506,23,76,8,76,8,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,0,0,2,0,2,2,0,1,1,1,1,1,0,1,1,1
82159388,7105100149,高一555班,84,506,30,75,9,75,9,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1,1
82159525,7105100523,高一555班,84,506,30,78,6,78,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,0,2,0,0,0,1,1,1,1,0,1,0,0,1
82159556,7105100368,高一555班,84,506,30,74,10,74,10,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,2,0,2,0,2,1,1,1,1,1,1,1,1,1,1
82160471,7105100132,高一554班,84,506,22,76,8,76,8,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,2,2,2,0,2,1,0,1,1,0,1,1,1,1,1
82160474,7105100111,高一554班,84,506,22,76,8,76,8,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1,1
82160475,7105100041,高一554班,84,506,22,74,10,74,10,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,0,2,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1
82160761,7106100115,高一564班,84,506,36,75,9,75,9,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82161117,7106100529,高一567班,84,506,23,76,8,76,8,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,0,2,2,2,2,2,1,1,1,1,0,1,1,0,1,1
82162566,7105100241,高一557班,84,506,25,75,9,75,9,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,2,0,2,0,2,2,2,2,2,0,2,2,0,0,1,1,1,1,1,1,1,1,1
82162574,7105100464,高一557班,84,506,25,79,5,79,5,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,0,2,0,0,1,0,1,1,1,0,0,1
82162813,7105100330,高一552班,84,506,43,76,8,76,8,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,2,2,2,0,2,2,0,1,1,0,1,1,1,1,1,1
82162815,7105100508,高一553班,84,506,20,76,8,76,8,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,2,2,2,2,2,2,2,0,2,2,0,2,0,0,2,1,1,1,1,1,0,1,1,0,1
82162821,7105100214,高一553班,84,506,20,75,9,75,9,0,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82162826,7105100155,高一553班,84,506,20,75,9,75,9,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,0,0,2,2,0,0,0,2,2,1,1,1,1,1,0,1,1,1,1
82162830,7105100069,高一553班,84,506,20,77,7,77,7,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,1,1,1,1,1,1,1,0,0,0
82162845,7105100285,高一553班,84,506,20,75,9,75,9,0,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82162857,7105100513,高一553班,84,506,20,76,8,76,8,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,0,2,2,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,1,1,1,0,0,1
82164288,7106100939,高一566班,84,506,13,76,8,76,8,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,0,2,2,2,2,2,0,1,1,1,1,0,1,1,1,1
82164300,7106100632,高一566班,84,506,13,77,7,77,7,3,3,3,3,3,0,0,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,1,1,1,1,1,0,1,0,0,1
82164390,7105100334,高一559班,84,506,6,75,9,75,9,3,3,3,3,0,3,3,3,3,0,0,0,3,3,3,3,3,3,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,1,1
82165018,7106100603,高一563班,84,506,19,74,10,74,10,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82165022,7106101126,高一563班,84,506,19,75,9,75,9,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82165044,7106100723,高一562班,84,506,36,75,9,75,9,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,1,1,1,0,1,1,1,1,1,1
82165051,7106101207,高一562班,84,506,36,76,8,76,8,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,0,0,2,2,0,1,1,1,1,0,1,1,1,1
82166213,7105100267,高一552班,84,506,43,78,6,78,6,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,0,1,1,1,0,1,1,0,1,0
82166219,7105100362,高一554班,84,506,22,75,9,75,9,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1
82167438,7105100463,高一554班,84,506,22,77,7,77,7,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,0,2,2,2,2,0,2,0,1,0,1,1,1,1,0,1,1
82167444,7105100529,高一554班,84,506,22,74,10,74,10,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82168033,7105100486,高一556班,84,506,18,76,8,76,8,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,0,2,1,1,1,1,1,0,1,0,1,1
82170544,7105100162,高一560班,84,506,9,75,9,75,9,3,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82150412,7106101210,高一561班,83,544,44,76,7,76,7,3,3,3,3,0,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,0,0,1,1
82150415,7106100431,高一567班,83,544,25,77,6,77,6,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,0,2,2,2,2,0,2,2,0,0,0,1,0,1,0,1,1,0,1,1
82152688,7106100234,高一567班,83,544,25,75,8,75,8,3,3,0,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,0,0,1,1,1,1,0,1,1,1,1
82152693,7106100804,高一565班,83,544,31,75,8,75,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,2,0,0,2,2,2,2,2,0,2,1,0,1,0,1,1,1,1,1,1
82153670,7105100475,高一558班,83,544,16,76,7,76,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,2,2,2,2,2,0,2,2,0,0,2,0,2,2,2,0,1,0,0,1,1,1,1,1,1
82156567,7106101229,高一561班,83,544,44,76,7,76,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,2,0,2,2,2,2,2,0,2,2,2,2,0,2,0,1,0,1,1,1,1,0,1,1,0
82156613,7106100703,高一565班,83,544,31,73,10,73,10,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82159515,7105100250,高一560班,83,544,10,74,9,74,9,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,0,2,0,0,2,2,2,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82159522,7105100382,高一555班,83,544,33,75,8,75,8,3,3,3,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,0,1,1,0,1,1,1,1,1,1
82160218,7105100275,高一556班,83,544,19,75,8,75,8,3,3,0,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,0,1,1,1,0,1,1,1,1,1
82160247,7105100262,高一556班,83,544,19,74,9,74,9,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,0,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1
82160261,7105100152,高一560班,83,544,10,74,9,74,9,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,0,1,1,1,1
82160265,7105100134,高一558班,83,544,16,77,6,77,6,0,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,0,1,0,1,1,1,0,1,1
82160770,7106100829,高一557班,83,544,27,77,6,77,6,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,3,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,0,1,0,0,0,1,1,1,1
82161083,7106101202,高一567班,83,544,25,74,9,74,9,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,2,2,0,2,2,2,0,0,2,2,0,2,2,2,1,1,1,1,1,0,1,1,1,1
82161090,7106100119,高一569班,83,544,33,74,9,74,9,3,3,3,3,3,0,3,3,0,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0
82161143,7106101118,高一567班,83,544,25,74,9,74,9,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,2,2,0,2,2,2,0,0,2,2,0,2,2,2,1,1,1,1,1,0,1,1,1,1
82162148,7105100270,高一557班,83,544,27,75,8,75,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1,1
82162807,7106101220,高一568班,83,544,27,74,9,74,9,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,0,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82162842,7105100217,高一557班,83,544,27,75,8,75,8,0,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,1,0,1,0,1,1,1,1,1,1
82164284,7106100936,高一566班,83,544,15,77,6,77,6,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,0,2,2,2,0,2,0,2,0,0,1,0,1,0,1,1,1,1
82164304,7106100715,高一567班,83,544,25,74,9,74,9,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,2,2,0,2,2,2,0,0,2,2,0,2,2,2,1,1,1,1,1,0,1,1,1,1
82164320,7106101206,高一566班,83,544,15,74,9,74,9,3,3,3,3,3,3,3,3,3,0,3,0,0,0,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82164331,7106101102,高一569班,83,544,33,78,5,78,5,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,2,2,2,2,0,2,2,0,2,2,0,2,2,2,2,1,0,1,0,1,0,0,1,1,0
82164703,7106101120,高一568班,83,544,27,74,9,74,9,3,3,0,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,1,0,1,1,1,1,1,1,1,1
82165057,7106100313,高一563班,83,544,24,75,8,75,8,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,2,0,2,0,2,0,1,1,1,1,0,1,1,1,1
82165712,7106101032,高一565班,83,544,31,73,10,73,10,3,3,3,3,0,3,3,0,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82166193,7105100189,高一556班,83,544,19,73,10,73,10,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,0,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82167470,7105100054,高一554班,83,544,28,74,9,74,9,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,2,0,0,2,0,0,1,1,1,1,1,1,1,1,1
82168069,7105100406,高一553班,83,544,26,74,9,74,9,3,3,3,3,3,3,3,0,3,0,0,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,1,1,1,1,0,1,1,1,1,1
82170538,7105100264,高一558班,83,544,16,74,9,74,9,3,3,3,3,3,3,3,0,3,0,3,3,0,3,0,3,3,3,3,3,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82170540,7105100476,高一558班,83,544,16,74,9,74,9,3,3,0,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1
82170554,7105100326,高一557班,83,544,27,75,8,75,8,0,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0,1,1,0,1,1,1,1,1,1
82478586,-,高一566班,83,544,15,73,10,73,10,3,3,3,0,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82150418,7106100932,高一568班,82,578,29,73,9,73,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,0,0,2,2,0,2,0,2,1,1,1,1,1,1,0,1,1,1
