[行政班]高一英语课时练（第1次）2026年3月16日高一年级（英语）小题得分明细,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
准考证号,自定义考号,班级,英语,校次,班次,客观分,主观分,单选题,其他,书面表达,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,26
82164393,7105100137,高一559班,77,629,20,42,35,42,32,3,0,3,3,3,3,3,3,3,3,0,2,0,2,2,2,2,2,2,0,2,0,2,0,0,18,14,3
82164395,7105100279,高一559班,77,629,20,45,32,45,30,2,0,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,0,0,2,2,2,14,16,2
82164405,7105100289,高一560班,77,629,17,45,32,45,28,4,3,3,3,3,0,3,3,3,0,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,12,16,4
82164685,7106100836,高一569班,77,629,23,41,36,41,33,3,0,3,3,3,3,3,0,0,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,18,15,3
82164694,7106101225,高一567班,77,629,18,50,27,50,24,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,16,8,3
82165012,7106101327,高一554班,77,629,34,51,26,51,23,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,2,2,0,2,2,2,2,14,9,3
82165018,7106100603,高一563班,77,629,27,49,28,49,25,3,3,3,3,3,3,3,3,3,3,0,2,0,2,2,0,2,2,2,2,2,0,2,2,2,16,9,3
82165028,7106100211,高一561班,77,629,43,45,32,45,29,3,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,2,0,0,2,2,2,18,11,3
82165062,7106100336,高一564班,77,629,25,44,33,44,29,4,3,3,3,3,0,3,3,3,3,0,2,0,0,2,2,2,2,0,2,2,2,0,2,2,14,15,4
82165716,7106100802,高一567班,77,629,18,46,31,46,28,3,3,3,0,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,16,12,3
82165734,7106101226,高一565班,77,629,45,42,35,42,33,2,3,3,3,3,0,3,0,3,0,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,20,13,2
82166593,7106100232,高一569班,77,629,23,57,20,57,16,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,12,4
82166616,7106101111,高一564班,77,629,25,46,31,46,26,5,3,3,3,3,3,3,3,3,0,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,14,12,5
82166620,7106101213,高一564班,77,629,25,49,28,49,25,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,0,0,2,2,2,14,11,3
82167478,7105100457,高一560班,77,629,17,49,28,49,23,5,3,3,3,3,3,3,0,0,3,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,14,9,5
82150408,7106100823,高一564班,76,670,28,45,31,45,28,3,0,3,3,3,3,3,3,0,3,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,14,14,3
82153669,7105100522,高一558班,76,670,19,50,26,50,23,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,16,7,3
82153672,7105100196,高一560班,76,670,22,51,25,51,22,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,2,0,2,2,12,10,3
82153675,7105100322,高一559班,76,670,23,43,33,43,29,4,0,3,3,3,0,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,16,13,4
82156562,7106100303,高一561班,76,670,45,44,32,44,28,4,0,3,3,3,3,3,3,3,3,0,2,2,2,2,0,2,0,0,2,2,0,2,2,2,14,14,4
82156613,7106100703,高一565班,76,670,47,48,28,48,26,2,3,3,3,3,3,3,3,0,3,2,2,2,0,2,0,2,2,0,2,2,2,2,2,2,14,12,2
82158295,7106100916,高一568班,76,670,35,49,27,49,23,4,3,3,3,3,3,3,3,3,3,2,0,0,2,2,2,2,2,0,2,0,2,2,2,2,12,11,4
82158315,7106100420,高一570班,76,670,19,50,26,50,22,4,3,3,3,3,3,3,3,0,3,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,12,10,4
82159518,7105100521,高一555班,76,670,38,49,27,49,24,3,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,14,10,3
82159534,7105100440,高一555班,76,670,38,42,34,42,30,4,3,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,0,2,0,2,2,2,2,16,14,4
82159548,7105100251,高一555班,76,670,38,49,27,49,23,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,0,2,2,2,2,2,2,2,12,11,4
82160471,7105100132,高一554班,76,670,35,46,30,46,27,3,3,3,3,3,3,3,3,0,3,0,2,0,0,2,2,2,2,2,2,2,2,0,2,2,18,9,3
82160773,7106101034,高一564班,76,670,28,44,32,44,28,4,3,3,3,3,0,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,0,2,2,2,14,14,4
82161071,7106100125,高一565班,76,670,47,40,36,40,34,2,0,3,3,3,3,3,3,0,0,0,2,0,2,2,0,2,2,2,2,2,2,0,2,2,18,16,2
82161110,7106101316,高一562班,76,670,50,48,28,48,27,1,3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,16,11,1
82161142,7106101037,高一567班,76,670,20,51,25,51,22,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,12,10,3
82161143,7106101118,高一567班,76,670,20,47,29,47,25,4,3,3,3,3,0,3,0,3,3,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,14,11,4
82161144,7106100410,高一564班,76,670,28,41,35,41,30,5,3,3,3,3,3,3,3,0,0,0,2,2,0,2,0,2,2,2,2,0,0,2,2,2,20,10,5
82162145,7105100433,高一557班,76,670,37,44,32,44,28,4,3,3,3,3,0,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,0,14,14,4
82162824,7105100300,高一553班,76,670,40,39,37,39,33,4,0,3,3,3,3,3,3,0,3,0,2,2,0,0,0,2,2,0,2,2,2,0,2,2,18,15,4
82162857,7105100513,高一553班,76,670,40,46,30,46,26,4,3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,0,2,2,2,0,2,2,14,12,4
82164312,7106100206,高一566班,76,670,12,46,30,46,27,3,0,3,3,3,3,3,3,3,3,0,2,0,2,2,0,2,2,2,2,2,0,2,2,2,16,11,3
82164318,7106100937,高一569班,76,670,25,48,28,48,26,2,3,3,3,3,3,3,3,0,3,2,2,0,2,2,0,2,2,2,2,2,2,0,2,2,16,10,2
82164330,7106100833,高一566班,76,670,12,45,31,45,29,2,0,3,3,3,0,3,3,3,3,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,18,11,2
82165033,7106100337,高一563班,76,670,29,48,28,48,24,4,3,0,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,16,8,4
82165054,7106100123,高一562班,76,670,50,42,34,42,31,3,3,3,3,3,3,3,3,3,0,0,2,2,0,2,0,2,2,0,2,0,2,0,2,2,16,15,3
82165707,7106100901,高一567班,76,670,20,45,31,45,28,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,2,0,0,0,16,12,3
82166598,7106100513,高一566班,76,670,12,51,25,51,22,3,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,16,6,3
82166623,7106100536,高一566班,76,670,12,48,28,48,24,4,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,14,10,4
82167459,7105100188,高一554班,76,670,35,46,30,46,27,3,0,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,2,2,2,0,2,2,2,12,15,3
82167469,7105100027,高一551班,76,670,44,44,32,44,32,0,3,3,3,3,3,3,3,3,0,0,2,0,2,2,0,2,2,2,2,2,2,0,2,0,18,14,0
82167481,7105100260,高一554班,76,670,35,49,27,49,23,4,3,3,3,3,3,3,3,3,3,0,2,0,0,2,2,2,2,0,2,2,2,2,2,2,10,13,4
82168054,0000000003,高一551班,76,670,44,45,31,45,27,4,3,3,3,3,3,3,3,3,3,0,2,0,2,2,0,2,2,2,2,2,0,0,2,0,14,13,4
82168074,7105100281,高一555班,76,670,38,43,33,43,29,4,0,0,3,3,3,3,3,3,3,0,2,2,0,2,2,2,2,2,2,2,0,0,2,2,18,11,4
82168079,7105100465,高一551班,76,670,44,47,29,47,25,4,3,3,3,3,3,3,3,3,3,0,2,0,2,2,0,2,2,2,2,0,2,0,2,2,12,13,4
82483208,-,高一557班,76,670,37,44,32,44,28,4,0,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,0,2,2,2,0,16,12,4
82145520,7106101322,高一563班,75,706,30,45,30,45,27,3,3,3,3,3,0,0,3,3,3,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,14,13,3
82153572,7105100179,高一558班,75,706,20,43,32,43,28,4,3,3,3,3,0,3,0,3,3,2,2,0,2,2,2,2,2,2,2,2,0,0,2,0,18,10,4
82153661,7105100397,高一558班,75,706,20,51,24,51,21,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,12,9,3
82156595,7106100219,高一561班,75,706,46,42,33,42,28,5,3,3,3,3,3,3,3,0,3,0,2,0,2,2,0,2,2,2,2,0,0,0,2,2,16,12,5
82156607,7106100438,高一567班,75,706,23,49,26,49,23,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,12,11,3
82156632,7106100321,高一563班,75,706,30,39,36,39,32,4,3,3,3,3,0,3,3,3,0,0,2,0,0,2,2,2,2,0,2,2,0,0,2,2,20,12,4
82158297,7106100719,高一565班,75,706,49,38,37,38,34,3,3,0,3,3,0,3,3,0,3,2,2,2,2,2,0,2,0,2,2,0,0,0,2,2,18,16,3
82159535,7105100120,高一555班,75,706,42,40,35,40,32,3,3,3,3,3,3,3,0,0,0,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,18,14,3
82159556,7105100368,高一555班,75,706,42,44,31,44,28,3,3,3,3,3,0,3,3,3,3,2,2,0,0,2,0,2,2,2,0,2,0,2,2,2,16,12,3
82159563,7105100371,高一555班,75,706,42,47,28,47,25,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,0,2,2,2,2,2,2,14,11,3
82161073,7106100821,高一564班,75,706,31,47,28,47,25,3,3,3,3,3,3,3,3,0,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,10,15,3
82162142,7105100293,高一557班,75,706,39,50,25,50,22,3,0,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,12,10,3
82162806,7106101215,高一569班,75,706,26,42,33,42,29,4,0,3,3,3,3,3,3,0,0,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,18,11,4
82162814,7105100031,高一552班,75,706,49,43,32,43,28,4,0,3,3,3,3,3,3,3,0,2,2,0,0,2,0,2,2,2,2,2,2,2,2,0,14,14,4
82162821,7105100214,高一553班,75,706,42,44,31,44,28,3,3,3,3,3,3,3,3,0,3,0,2,0,0,2,2,2,2,0,2,2,2,0,2,2,14,14,3
82162834,7105100370,高一558班,75,706,20,44,31,44,26,5,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,2,2,0,2,0,2,2,16,10,5
82164378,7105100408,高一558班,75,706,20,47,28,47,25,3,0,3,3,3,3,3,0,3,3,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,14,11,3
82164384,7105100187,高一554班,75,706,38,40,35,40,32,3,3,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,0,0,2,2,2,0,2,2,20,12,3
82164389,7105100365,高一559班,75,706,24,40,35,40,33,2,0,3,3,3,3,3,0,0,3,2,2,0,0,2,0,2,0,2,2,2,2,2,2,2,18,15,2
82164681,7106100117,高一564班,75,706,31,44,31,44,27,4,3,3,3,3,3,0,0,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,14,13,4
82164721,7106101328,高一570班,75,706,20,46,29,46,26,3,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,14,12,3
82164725,7106100532,高一567班,75,706,23,48,27,48,22,5,3,3,3,3,3,3,3,0,3,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,14,8,5
82165038,7106100605,高一564班,75,706,31,47,28,47,24,4,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,2,2,0,0,2,2,2,12,12,4
82165040,7106100826,高一563班,75,706,30,40,35,40,31,4,0,3,3,3,0,3,3,0,3,0,2,2,0,2,0,2,2,2,2,2,0,2,2,2,18,13,4
82165723,7106101239,高一569班,75,706,26,42,33,42,28,5,0,3,3,3,3,3,3,0,0,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,18,10,5
82165737,7106100923,高一563班,75,706,30,47,28,47,25,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,0,0,2,2,16,9,3
82166596,7106101024,高一565班,75,706,49,42,33,42,30,3,0,3,3,3,3,3,0,0,3,2,2,0,2,2,0,2,2,0,2,2,2,2,2,2,18,12,3
82167462,7105100441,高一560班,75,706,23,42,33,42,28,5,3,3,0,3,0,3,3,3,0,2,2,2,2,2,0,2,2,0,2,2,0,2,2,2,14,14,5
82167834,7106100817,高一567班,75,706,23,48,27,48,23,4,3,3,3,3,0,3,3,3,3,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,18,5,4
82170549,7105100351,高一560班,75,706,23,47,28,47,24,4,3,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,0,0,2,0,0,2,2,2,12,12,4
82150410,7106100332,高一564班,74,736,34,50,24,50,22,2,3,3,3,3,0,3,3,3,3,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,14,8,2
82150419,7106100617,高一564班,74,736,34,41,33,41,30,3,0,0,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,2,2,0,2,2,2,16,14,3
82153608,0000000025,高一557班,74,736,40,44,30,44,25,5,3,3,3,0,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,0,0,2,2,0,14,11,5
82156571,7106101204,高一561班,74,736,47,42,32,42,28,4,0,3,3,3,3,3,0,0,3,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,14,14,4
82158296,7106101301,高一569班,74,736,28,41,33,41,30,3,0,0,3,0,3,3,3,0,3,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,17,13,3
82158300,7106101219,高一567班,74,736,26,46,28,46,23,5,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,14,9,5
82159549,7105100276,高一558班,74,736,24,53,21,53,18,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,12,6,3
82160228,7105100501,高一556班,74,736,36,46,28,46,23,5,3,3,3,3,3,3,3,3,0,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,14,9,5
82160233,7105100051,高一556班,74,736,36,47,27,47,23,4,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,0,0,2,2,0,2,12,11,4
82160761,7106100115,高一564班,74,736,34,41,33,41,29,4,3,3,3,3,0,3,0,3,3,0,2,2,0,2,0,2,2,2,0,0,2,2,2,2,18,11,4
82162602,7105100487,高一559班,74,736,25,42,32,42,29,3,0,0,3,3,3,3,3,0,3,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,14,15,3
82164008,7106100312,高一569班,74,736,28,44,30,44,26,4,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,0,2,2,2,0,2,2,14,12,4
82164288,7106100939,高一566班,74,736,16,46,28,46,23,5,0,3,3,3,3,3,3,3,3,0,2,0,2,2,0,2,2,2,2,2,2,0,2,2,12,11,5
82164294,7106100310,高一569班,74,736,28,45,29,45,25,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,0,2,0,2,2,10,15,4
82164305,7106100822,高一566班,74,736,16,46,28,46,26,2,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,14,12,2
82164328,7106101332,高一569班,74,736,28,51,23,51,21,2,0,3,3,0,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,8,2
82164411,7105100374,高一559班,74,736,25,46,28,46,25,3,0,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,2,0,2,2,2,2,0,14,11,3
82164693,7106100433,高一568班,74,736,36,43,31,43,27,4,0,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,18,9,4
82165039,7106100711,高一563班,74,736,34,38,36,38,33,3,3,3,0,3,3,3,0,0,3,2,2,0,0,2,0,2,2,0,2,2,0,2,2,2,18,15,3
82165746,7106101345,高一564班,74,736,34,44,30,44,27,3,3,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,2,2,2,0,2,2,2,16,11,3
82166201,7105100402,高一552班,74,736,50,44,30,44,26,4,3,0,3,3,3,3,3,3,3,0,2,0,2,2,2,2,0,0,2,2,2,0,2,2,12,14,4
82167466,7105100385,高一554班,74,736,39,42,32,42,30,2,3,0,3,3,3,3,3,0,0,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,16,14,2
82170529,7105100295,高一560班,74,736,25,43,31,43,26,5,0,3,3,3,0,3,3,3,3,0,2,2,2,2,0,2,2,2,2,2,0,2,2,0,14,12,5
82170550,7105100504,高一560班,74,736,25,41,33,41,29,4,3,3,3,3,3,3,0,0,3,2,2,0,2,2,2,2,0,0,2,0,0,2,2,2,14,15,4
82174085,7106101333,高一569班,74,736,28,45,29,45,26,3,3,3,3,3,0,3,3,0,3,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,12,14,3
82150415,7106100431,高一567班,73,761,27,44,29,44,26,3,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,2,2,2,0,0,2,2,16,10,3
82152690,7106100902,高一564班,73,761,38,43,30,43,26,4,3,3,3,3,0,3,3,0,3,2,2,0,0,2,2,2,2,2,2,0,2,0,2,2,16,10,4
82153578,7105100311,高一555班,73,761,45,43,30,43,28,2,3,0,3,3,0,3,3,3,3,2,2,2,0,2,0,2,0,0,2,2,2,2,2,2,18,10,2
82153601,7105100261,高一558班,73,761,25,46,27,46,23,4,3,3,3,3,3,3,3,0,3,2,2,2,0,2,0,2,2,2,0,2,0,2,2,2,10,13,4
82153667,7105100411,高一558班,73,761,25,46,27,46,23,4,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,0,2,2,2,2,2,2,2,14,9,4
82153674,7105100399,高一560班,73,761,27,46,27,46,23,4,0,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,2,0,2,2,2,0,2,2,8,15,4
82156611,7106100515,高一563班,73,761,35,49,24,49,21,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,14,7,3
82159522,7105100382,高一555班,73,761,45,46,27,46,24,3,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,2,0,2,2,2,2,2,12,12,3
82161076,7106100907,高一560班,73,761,27,44,29,44,27,2,3,3,3,3,0,3,3,0,0,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,16,11,2
82162588,7105100323,高一559班,73,761,27,38,35,38,31,4,0,0,3,3,3,3,3,3,0,0,2,0,0,2,0,2,2,0,2,2,2,2,2,2,16,15,4
82162589,7105100163,高一559班,73,761,27,46,27,46,22,5,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,6,16,5
82162855,7105100491,高一553班,73,761,43,46,27,46,23,4,3,3,3,0,0,3,3,0,3,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,10,13,4
82164302,7106100835,高一566班,73,761,18,46,27,46,24,3,3,3,3,3,3,3,3,3,0,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,14,10,3
82164304,7106100715,高一567班,73,761,27,41,32,41,29,3,3,3,3,3,0,3,0,3,3,0,2,0,2,0,2,2,2,2,2,2,0,0,2,2,16,13,3
82164322,7106100914,高一566班,73,761,18,46,27,46,23,4,0,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,16,7,4
82164692,7106101104,高一569班,73,761,33,48,25,48,22,3,3,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,8,14,3
82164697,7106100309,高一569班,73,761,33,49,24,49,21,3,0,3,3,0,3,3,3,3,3,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,10,11,3
82164717,7106101106,高一567班,73,761,27,48,25,48,21,4,3,3,3,3,3,3,3,0,3,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,16,5,4
82165030,7106100213,高一564班,73,761,38,43,30,43,26,4,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,0,0,2,2,0,2,2,16,10,4
82165724,7106100511,高一565班,73,761,51,45,28,45,25,3,3,3,3,3,0,3,3,3,0,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,14,11,3
82166621,7106100801,高一566班,73,761,18,48,25,48,22,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,12,10,3
82166627,7106101240,高一567班,73,761,27,43,30,43,25,5,0,0,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,14,11,5
82167449,7105100115,高一554班,73,761,40,48,25,48,23,2,0,3,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,6,17,2
82167456,7105100490,高一554班,73,761,40,42,31,42,28,3,3,3,3,3,3,3,3,0,3,2,2,0,2,2,0,2,2,0,0,2,2,0,2,0,16,12,3
82167464,7105100420,高一554班,73,761,40,46,27,46,24,3,3,3,3,0,3,3,3,3,3,0,2,0,2,2,2,2,2,2,2,2,2,0,2,0,14,10,3
82168031,7105100533,高一551班,73,761,47,40,33,40,28,5,3,3,3,3,0,3,3,0,0,0,2,2,0,2,2,2,2,0,2,2,0,2,2,2,12,16,5
82152684,7106100315,高一566班,72,787,21,43,29,43,25,4,3,0,3,3,0,3,3,3,3,0,2,2,0,2,0,2,2,2,2,2,2,0,2,2,14,11,4
82152685,7106100217,高一566班,72,787,21,45,27,45,25,2,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,0,2,2,2,2,2,0,16,9,2
82153588,7105100435,高一558班,72,787,27,48,24,48,22,2,3,3,3,3,0,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,12,10,2
82156574,7106100732,高一561班,72,787,48,33,39,33,37,2,3,0,0,3,3,3,0,0,3,0,2,0,0,2,0,2,2,2,0,0,2,2,2,2,20,17,2
82158293,7106100506,高一566班,72,787,21,46,26,46,22,4,0,3,3,3,3,3,3,3,3,2,2,0,2,2,0,2,2,0,2,2,0,2,2,2,10,12,4
82158306,7106100819,高一566班,72,787,21,46,26,46,23,3,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,0,2,2,2,2,12,11,3
82158308,7106100412,高一569班,72,787,35,45,27,45,23,4,3,3,3,3,3,3,3,3,3,2,2,0,2,2,0,0,2,0,2,0,2,0,2,2,12,11,4
82158324,7106101038,高一568班,72,787,37,49,23,49,21,2,3,3,3,3,3,3,3,3,3,0,2,0,2,2,0,2,2,2,2,2,2,2,2,0,10,11,2
82159525,7105100523,高一555班,72,787,47,45,27,45,24,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,0,2,0,16,8,3
82160232,7105100335,高一556班,72,787,38,51,21,51,17,4,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,12,5,4
82160762,7106100825,高一568班,72,787,37,44,28,44,25,3,3,0,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,2,0,0,2,2,14,11,3
82160766,7106100803,高一568班,72,787,37,43,29,43,26,3,0,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,16,10,3
82161117,7106100529,高一567班,72,787,31,43,29,43,26,3,3,3,3,3,0,3,0,3,3,0,2,2,0,2,0,2,2,2,2,2,0,2,2,2,16,10,3
82162578,7105100287,高一557班,72,787,41,41,31,41,27,4,0,3,3,3,3,3,3,0,3,2,2,0,0,2,2,0,2,2,2,2,0,0,2,2,12,15,4
82162582,7105100305,高一559班,72,787,29,38,34,38,29,5,0,3,3,3,0,3,3,0,3,0,2,0,0,2,0,2,2,2,2,2,2,0,2,2,14,15,5
82162847,7105100430,高一557班,72,787,41,41,31,41,27,4,0,3,3,3,3,3,3,3,0,2,2,0,0,2,0,2,0,2,2,2,2,2,2,0,14,13,4
82164007,7106101321,高一566班,72,787,21,41,31,41,28,3,0,0,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,0,2,2,2,2,2,18,10,3
82164284,7106100936,高一566班,72,787,21,49,23,49,19,4,3,3,3,3,3,3,3,3,3,0,2,0,0,2,2,2,2,2,2,2,0,2,2,2,12,7,4
82164295,7106100905,高一569班,72,787,35,40,32,40,30,2,3,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,0,0,2,2,0,2,2,2,16,14,2
82164300,7106100632,高一566班,72,787,21,43,29,43,25,4,3,3,3,3,0,3,3,3,0,2,2,2,0,2,0,2,2,0,2,2,0,2,2,2,12,13,4
82164308,7106100627,高一566班,72,787,21,44,28,44,26,2,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,0,2,0,2,2,2,2,2,2,14,12,2
82164313,7106100615,高一566班,72,787,21,44,28,44,24,4,3,3,3,3,3,3,3,0,3,0,2,0,2,2,0,2,0,2,2,2,0,2,2,2,16,8,4
82164380,7105100249,高一558班,72,787,27,43,29,43,26,3,3,3,3,3,0,3,3,0,3,2,2,0,0,2,2,2,2,0,2,2,2,0,2,2,14,12,3
82164404,7105100173,高一559班,72,787,29,38,34,38,29,5,0,3,3,3,3,3,3,0,0,0,2,0,0,2,0,2,0,2,2,2,2,2,2,2,14,15,5
82164704,7106100806,高一567班,72,787,31,43,29,43,25,4,0,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,14,11,4
82165017,7106100624,高一564班,72,787,40,36,36,36,32,4,0,3,3,3,3,3,0,0,3,0,2,0,0,2,0,2,0,0,2,2,2,2,2,2,16,16,4
82165022,7106101126,高一563班,72,787,36,43,29,43,26,3,0,3,3,3,0,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,2,2,0,2,16,10,3
82165741,7106100221,高一564班,72,787,40,45,27,45,22,5,3,3,3,3,3,3,3,3,3,0,2,2,2,2,0,2,2,2,2,0,0,0,0,2,10,12,5
82166606,7106100517,高一563班,72,787,36,43,29,43,26,3,3,3,3,0,3,3,3,3,0,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,14,12,3
82166607,7106100631,高一564班,72,787,40,40,32,40,29,3,0,3,3,3,0,3,0,3,3,0,2,0,2,2,2,2,2,2,2,0,2,2,2,0,16,13,3
82166626,7106101223,高一567班,72,787,31,42,30,42,26,4,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,0,2,0,2,2,0,2,2,14,12,4
82170532,7105100175,高一554班,72,787,43,40,32,40,29,3,0,3,3,3,0,3,3,0,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,14,15,3
